"ClimateBusiness","ID","LanguageOfText","annotation_id","annotator","created_at","id","lead_time","paragraph_translated","sentiment","updated_at" 
True,"312276_5","DE",302,"1","2025-12-14T16:51:01.828763Z",3239,44.77,"My postulate therefore focuses less on the comprehensive and naturally important groundwork. My proposal aims to initiate the next step, namely regionally adapted action plans. These should be aimed directly at the population, raise awareness and provide recommendations on how to behave. Incidentally, such measures already exist. They are listed in full in the toolbox for heat protection that our Swiss Tropical and Public Health Institute compiled on behalf of the FOPH.","non_climate","2025-12-14T16:51:01.828763Z"
False,"317590_2","DE",303,"1","2025-12-14T16:52:34.011914Z",3240,91.945,"The Center Group is aware of the importance of this proposal and welcomes a reporting obligation and the NCSC as a reporting office. For us, central, simple and rapid implementation in the event of an attack is important. The clear distinction between critical infrastructures and other businesses is very important. The group of affected parties should be narrowly defined in this law.","non_climate","2025-12-14T16:52:34.011914Z"
True,"244671_1","DE",304,"1","2025-12-14T16:52:53.964884Z",3241,19.71,"The SVP Group supports my minority motion in paragraph I, section 1, ""Replacement of expressions"". I have already set out the most important arguments in the justification for my minority motion. The following should be added: The hunting ban areas are all located in areas used for tourism, namely in the mountain regions. Tourism is a key economic factor for these mountain regions. Restricting access to entire territories should therefore be avoided. In our opinion, the renaming of hunting ban areas as wildlife protection areas will further tighten access restrictions, as there is a risk that the interests of use will be pushed into the background compared to the protection of wild mammals and birds.","non_climate","2025-12-14T16:52:53.964884Z"
True,"239685_3","FR",305,"1","2025-12-14T16:53:25.252238Z",3242,31.041,"We need to take a step backwards: for Switzerland, the 1968 Treaty on the Non-Proliferation of Nuclear Weapons is the cornerstone of the nuclear order. It forms the basis for achieving a nuclear-weapon-free world one day - as soon as possible. The treaty rests on three pillars: non-proliferation of nuclear weapons, civil use of nuclear energy and nuclear disarmament. Its greatest success lies in limiting proliferation. I think we can say quite openly that this goal has been achieved. The guarantee of access to civil nuclear energy is also a success: in civil nuclear energy, we use this technology without the need for a ban.","climate","2025-12-14T16:53:25.252238Z"
True,"311797_4","FR",306,"1","2025-12-14T16:53:41.333426Z",3243,15.859,"Minority III (Flach) proposes deleting letter c, which calls for ""preserving the regional balance of game populations"". The majority of the commission did not deem it necessary to delete this, and therefore maintains the version of the Council of States.","non_classifiable","2025-12-14T16:53:41.333426Z"
True,"349997_30","DE",307,"1","2025-12-14T16:53:54.362400Z",3244,12.792,"On behalf of the minority, I ask you not to usher in a paradigm shift in our economic policy and not to recklessly violate our constitution. I ask you not to vote in favor of this bill.","non_classifiable","2025-12-14T16:53:54.362400Z"
False,"350345_3","DE",308,"1","2025-12-14T16:54:09.637514Z",3245,15.036,"I therefore ask you to support this proposal and to approve Article 19 paragraph 2 in accordance with the Federal Council's draft.","non_classifiable","2025-12-14T16:54:09.637514Z"
True,"301401_5","DE",309,"1","2025-12-14T16:55:06.018901Z",3246,83.57900000000001,"Thirdly, we called for greater scope for action for the environmentally friendly movement of goods, namely the creation of a legal basis for regulating the introduction of performance-based charges, including for delivery vans with combustion engines. Here, the Federal Council referred to a report by the Federal Office for Spatial Development that was recently published, i.e. in November 2021. This report is also very comprehensive. We are in the process of studying it with regard to our original request.","climate","2025-12-30T10:07:45.713835Z"
False,"296883_3","FR",310,"1","2025-12-14T16:55:14.564022Z",3247,8.343,"Who are they again? Young people whose asylum applications have been rejected and who cannot be sent back to their own country. This is the case of a young Iraqi of Kurdish origin who cannot be deported, or Eritreans who have been rejected but cannot be sent back to their country. And yet, when the time comes for these young people to start an apprenticeship, to complete a dual training course, they cannot do so because they are denied the opportunity to enter an apprenticeship.","non_climate","2025-12-14T16:55:14.564022Z"
True,"334577_3","DE",311,"1","2025-12-14T16:55:34.242796Z",3248,19.384,"The debate naturally fits very well into the current times with the discussion about the housing shortage. It has been mentioned that round tables have been held, action plans are being created and one plan is certainly to facilitate inward development in the construction sector, which is a very important principle. At the same time, however, we should try not to throw the baby out with the bathwater, as the saying goes. I therefore recommend that you follow the Federal Council's draft right now. It lies nicely in the middle between some proposals, some of which go a little less far, and others, such as the Council of States' resolution, which go much further. We can discuss this later in the detailed consultation - all the proposals are available.","non_climate","2025-12-14T16:55:34.242796Z"
False,"260153_1","DE",312,"1","2025-12-14T16:55:43.056177Z",3249,8.562,"I don't touch anything here, because then you don't have to clean anything afterwards.","non_classifiable","2025-12-14T16:55:43.056177Z"
False,"250450_3","FR",313,"1","2025-12-14T16:56:02.067645Z",3250,18.753,"I'll come back briefly to the substance later, but first I'd like to say that one of the Federal Council's reasons for proposing rejection of motion Müller Philipp 19.3738, ""Introducing flexible, modern parental leave"", is procedural. It would be highly unusual to adopt a motion on a topic that is currently the subject of a project, between the final elimination of differences and the final vote. And we're not sure that this would be the best way to stabilize the situation. What I've just said concerns the procedural element.","non_climate","2025-12-14T16:56:02.067645Z"
True,"291507_5","DE",314,"1","2025-12-14T16:56:18.629588Z",3251,16.373,"A return to stable federal finances means ending the crisis mode. The exceptional nature of a situation for a certain period of time must not lead to the federal government financing measures for many years bypassing the regular budget. The law does not provide for this. However, the risk of circumventing the debt brake is increasing from year to year. For this reason, measures in connection with coronavirus must be returned in full to the regular budget from 2023 at the latest.","non_climate","2025-12-14T16:56:18.629588Z"
True,"337522_1","DE",315,"1","2025-12-14T16:56:28.459290Z",3252,9.557,"In order to reach our climate targets and achieve the energy transition, we will produce significantly more solar power on our roofs and façades over the next few years. Today, over 80 percent of the modules required for this come from China. These modules are sold on the international market at rock-bottom prices with government support and make up the majority of the modules we install.","climate","2025-12-14T16:56:28.459290Z"
True,"351236_1","FR",316,"1","2025-12-14T16:56:38.831955Z",3253,10.18,"My minority proposal is directly related to my previous minority proposal on article 71a. As it no longer makes sense to vote on it, I withdraw it.","non_classifiable","2025-12-14T16:56:38.831955Z"
True,"279467_14","FR",317,"1","2025-12-14T16:57:05.393951Z",3254,26.276,"As the Council of States and your Council have already adopted the Zanetti Roberto motion 20.3625, it makes sense to continue processing these proposals as part of its implementation. As your Council has decided to modify the deadlines, the Council of States will deal with the motion again during the summer session, after which we will be able to open a consultation.","non_climate","2025-12-14T16:57:05.393951Z"
True,"341261_2","FR",318,"1","2025-12-14T17:05:15.830573Z",3255,490.161,"In other words, the question of limited resources is perfectly understood by our Parliament in a purely economic context, but when it comes to natural resources ""there's nobody left"", if you'll pardon the expression. We are deploying extraordinarily complex processes to make economical use of our economic resources, which is a good thing. We have the budget, which is an immense parliamentary process with which you are all familiar, we have the debt brake, and so on and so forth, but when it comes to natural resources, it's as if these reflections were suddenly irrelevant, even though - as we know - they are just as irrelevant, if not more so, if we take into consideration the immense risks posed to life on earth by the threats of climate change and the collapse of biodiversity.","climate","2025-12-14T17:05:15.830573Z"
True,"313145_1","DE",319,"1","2025-12-14T17:06:33.851940Z",3256,77.798,"It is not an additional 3.5 percent. This 3.5 percent must be part of the arable land in order to achieve what we want. As I said earlier, we want to have beneficial organisms that fight pests. Then you have less pesticide use. That helps the pesticide reduction pathway. That's why it's so important that these areas are established there.","non_climate","2025-12-14T17:06:33.851940Z"
True,"267349_32","FR",320,"1","2025-12-14T17:07:18.458575Z",3257,44.358,"The only question you will have to answer with this draft, and in the winter session when you will have to decide whether to suspend the processing of Agricultural Policy 2022 plus, is this: do we have enough concrete, sufficiently solid, sufficiently substantiated arguments to convince the people and the cantons to reject two texts that will have dramatic consequences - and I weigh my words carefully - for agriculture, for Switzerland's security of supply, and ultimately, in the medium and long term, for the country's inhabitants? That's the real question you need to ask yourself today, when you vote on the project, bearing in mind what you're going to do in December.","non_climate","2025-12-14T17:07:18.458575Z"
True,"335004_15","FR",321,"1","2025-12-14T17:07:29.552566Z",3258,10.832,"On the subject of the Simplon project, particular mention was made of the significant increase in automobile traffic transferred from road to rail on this route in recent years - by far the biggest increase of any loading point. The fact that vehicle transshipment in Brig was causing problems on the road, and that it was not uncommon to experience traffic jams on the cantonal road due to insufficient loading space, was also taken into account.","non_climate","2025-12-14T17:07:29.552566Z"
True,"219086_4","DE",322,"1","2025-12-14T17:07:46.462233Z",3259,43.714,"Now I simply have to say, based on concrete and clear information, that SBB really does make an effort to always find a solution here. Do we now want to disrupt these activities by not strengthening SBB's back, but weakening it and instead strengthening those who claim to go there but never do? In my opinion, no. It is not the case that SBB only acts badly.","non_classifiable","2025-12-30T14:27:31.453022Z"
True,"327387_3","DE",323,"1","2025-12-16T21:27:54.380686Z",3260,321.892,"The Federal Council has conducted a consultation on the bill that I am briefly presenting to you on behalf of the Commission. The aim of the bill is to halve greenhouse gas emissions by 2030. In parallel to this revision of the CO2 Act, Parliament has drawn up an indirect counter-proposal to the glacier initiative. This counter-proposal, better known as the ""Climate and Innovation Act"", was clearly approved by the Swiss people this June with almost 60 percent of votes in favor.","climate","2025-12-16T21:27:54.380686Z"
False,"354586_6","FR",324,"1","2025-12-16T21:28:04.071727Z",3261,9.451,"Finally, our committee asks whether the question of a possible temporary state ownership of the bank in the event of a crisis should not be settled in advance, given that the problem can no longer be solved by a takeover by a larger bank. These questions will have to be examined; they are absolutely central.","non_climate","2025-12-16T21:28:04.071727Z"
True,"296512_1","FR",325,"1","2025-12-16T21:28:24.030164Z",3262,19.611,"At this point, we need to be clear: any source of renewable energy should be promoted in Switzerland. If you ask me personally, I'll tell you that I'm in favor of wind power and hydroelectric power. You ask the question, but the IPCC says so in its report. Your question is whether, in terms of biodiversity, we're prepared to do nothing. Don't forget that the two are linked, that the climate crisis and the biodiversity crisis go hand in hand. In this sense, we can't make compromises that leave out the solution to one and don't favor the solution to the other either.","climate","2025-12-16T21:28:24.030164Z"
True,"332308_2","DE",326,"1","2025-12-16T21:34:58.658072Z",3263,394.001,"The majority of the Commission wants to make this cap more flexible, given that the projects are more expensive in their initial phase. However, the average value of 5 centimes should be adhered to for the years 2021 to 2030. I have to say to Federal Councillor Rösti: Of course this can be guaranteed! Your Federal Office should be able to ensure that this is adhered to, otherwise we would have to reprimand you.","non_climate","2025-12-16T21:34:58.658072Z"
True,"248752_2","FR",327,"1","2025-12-16T21:35:13.958016Z",3264,15.036,"But take cereals and Swiss flour. If you want to objectively analyze bakery products made from a mixture of Swiss and foreign flour, and you know full well that there are residues - within tolerance - in the foreign flour, and you then check the urine of the citizens who have eaten these breads, somewhere along the line, it's biased. The information is biased if you don't give the information, which I've just given you, that in Switzerland use is not authorized on cereals, so there are no glyphosate residues in Swiss flour. Eat products made with Swiss flour and pure Swiss flour!","non_climate","2025-12-16T21:35:13.958016Z"
True,"291430_7","FR",328,"1","2025-12-16T21:35:27.563265Z",3265,13.269,"The project - and I must stress this emphatically - also provides for an exception to the no-fee rule, setting a limit of 2,000 francs for situations requiring significant additional work. So if there is a fear that a request may be too burdensome, requiring too great an investment in terms of time and effort, there will always be the possibility of charging a fee.","non_climate","2025-12-16T21:35:27.563265Z"
True,"352484_3","FR",329,"1","2025-12-16T21:35:48.547930Z",3266,53.995,"As we all know, this requires resources, resources which we often hear are in short supply; alas, we add. Well, here's some good news: the initiative of the Young Swiss Socialists has found the means by taxing the heirs to large fortunes. These are the people we're talking about, and only these people, since we're talking about taxing 50 percent of the share of inheritances exceeding 50 million francs.","non_classifiable","2025-12-30T14:29:10.264549Z"
False,"302465_14","FR",330,"1","2025-12-16T21:35:59.639470Z",3267,10.826,"For all these reasons, on behalf of the Federal Council, I propose that you reject this motion.","non_classifiable","2025-12-16T21:35:59.639470Z"
True,"229407_6","FR",331,"1","2025-12-16T21:39:06.993356Z",3268,187.09,"The committee minority, for its part, considers that the proposed package violates equal treatment, particularly if we take into account private vehicle owners who have to travel long distances to work.","climate","2025-12-16T21:39:06.993356Z"
True,"289924_1","FR",332,"1","2025-12-16T21:39:21.234775Z",3269,13.993,"Madam Federal Councillor, you spoke of extending the CO2 reduction targets to avoid taxes of CHF 200 million per year. The commission has extended the targets until 2024. Don't you think that, for the sake of certain investments, this extension could be extended to 2026? Would that be possible? This would provide a degree of certainty for the next review of the CO2 law.","climate","2025-12-16T21:39:21.234775Z"
False,"239326_8","FR",333,"1","2025-12-16T21:39:41.243213Z",3270,1371.61,"To ensure that everyone was ready for the vote, we asked for the leaflet to be completely updated. The members who came to this meeting had previously received, at home, a perfectly up-to-date leaflet containing all the votes that had taken place in committee and all the minority proposals.","non_classifiable","2025-12-30T14:51:44.646492Z"
True,"269793_1","DE",334,"1","2025-12-16T21:41:20.064700Z",3271,98.258,"I have already mentioned in my remarks, and the Federal Council stated in its statement, that it is working on an action plan to combat food waste. I stated earlier that I support this; I support this action plan. However, I would like to add further elements. As far as I know, the Federal Council has made no provision for tax policy, and I believe that this should also be taken into account.","climate","2025-12-16T21:41:20.064700Z"
False,"242217_4","FR",335,"1","2025-12-16T21:41:52.436442Z",3272,32.055,"The draft revision of the law has received a relatively favourable reception, with one reservation from the Federal Supreme Court, which, while accepting the main changes proposed, is adamant that the subsidiary constitutional remedy should be abolished.","non_classifiable","2025-12-16T21:41:52.436442Z"
True,"324398_12","DE",336,"1","2025-12-16T21:41:56.609010Z",3273,3.866,"In the overall vote, the Commission adopted the proposal unanimously. We hope that this will also be the case here in the end.","non_classifiable","2025-12-16T21:41:56.609010Z"
False,"231827_1","FR",337,"1","2025-12-16T21:42:04.521826Z",3274,7.669,"We're not afraid, Mr. Roduit, we have a strategy. What is certain is that all the children we're talking about today in Parliament will never have the opportunity to see the Olympic Games in Switzerland. Unfortunately, they won't!","non_climate","2025-12-16T21:42:04.521826Z"
True,"319031_1","FR",338,"1","2025-12-16T21:42:13.657597Z",3275,8.874,"The revision of the law on which we are voting today has a relatively long history, which I shall now review, before going on to present the main points of this revision.","non_classifiable","2025-12-16T21:42:13.657597Z"
True,"254794_3","DE",339,"1","2025-12-16T21:42:38.417947Z",3276,24.518,"In the Commission's opinion, the use of energy wood is particularly effective in the area of process heat, including in industry - this could be milk processing or baking processes, as we were able to find out there - and in combination with combined heat and power generation. In this respect, there is nothing to add. The motion is along the right lines. The Commission has only made a certain reservation about the effectiveness of wood-based electricity production. This will have to be examined as part of the implementation process.","climate","2025-12-16T21:42:38.417947Z"
False,"257436_1","FR",340,"1","2025-12-16T21:43:00.694400Z",3277,21.967,"I was very pleased to hear the French-speaking spokesman for the Socialist Group say earlier that we should follow the lead of the Swiss Bankers Association, Economiesuisse and the Swiss Insurance Association. I'm thinking that over the next four years, we're really going to be able to work well together if you continue in this direction. You will also note, since you accuse us of distancing ourselves from those whose supporters we are supposed to be, that we are no one's supporters. In our party, we have our own ideas, and when we disagree with certain representatives of the economy, we assert our differences.","non_climate","2025-12-16T21:43:00.694400Z"
True,"339910_1","DE",341,"1","2025-12-16T21:43:15.395565Z",3278,14.411,"Support an economy with a future instead of an economy that undermines our future. I have heard so often that ""back to the caves"" is the motto of this initiative. No. It is the idea of enlightenment, the awakening of people from their self-inflicted immaturity.","non_classifiable","2025-12-16T21:43:15.395565Z"
True,"350647_4","FR",342,"1","2025-12-16T21:44:02.308448Z",3279,46.62,"The facts are stubborn, and the indirect effects of European market dynamics on Swiss SMEs have already begun. What exporting SMEs fear in this area is rather that they won't be able to cope with the diversity of demands made by their trading partners. The optional legal status is designed to make life easier for them, by being simplified and harmonized with international criteria. On the contrary, it should ease their burden and reduce unnecessary costs.","non_climate","2025-12-16T21:44:02.308448Z"
True,"200636_1","FR",343,"1","2025-12-16T21:44:09.437120Z",3280,6.784,"Mr. Girod, I listened carefully to what you had to say. You're very enthusiastic about stopping nuclear power. But aren't you afraid that, if we follow your proposals, the Greens will have no reason to exist and the party will simply disappear?","climate","2025-12-16T21:44:09.437120Z"
True,"307280_5","DE",344,"1","2025-12-16T21:44:29.813468Z",3281,20.11,"At the same time, we are talking about savings. These discussions are almost unspeakable. People will continue to shower, rather hot than lukewarm - at least as far as I'm concerned. Washing machines and household appliances will still be needed. So I would caution against exaggerated expectations in this area. Overall electricity consumption will increase significantly, not decrease. The substitution of fossil fuels alone presents us with major challenges. We import 90 terawatt hours of oil and around 30 terawatt hours of gas per year. These are figures that must give us pause for thought. These need to be substituted somewhere, and if the energy strategy has its way, this can only be done without fossil fuels, i.e. via electricity or hydrogen or whatever.","climate","2025-12-16T21:44:29.813468Z"
True,"244877_4","DE",345,"1","2025-12-16T21:45:02.192111Z",3282,32.129,"Last week, I discussed with the German-speaking countries how we could achieve a majority for these market mechanisms with robust rules in Chile at the end of the year. After all, you always have to have a majority. We have also discussed that, if we cannot achieve this, we will try to establish a group of states that will conclude a plurilateral agreement for these market mechanisms in order to simply move forward. That would be my bridge to your postulate: I understand that people would prefer sanctions in this area and would rather point the finger at others. I think that if you have such global goals, there is no other way than to simply try to involve the states.","non_climate","2025-12-16T21:45:02.192111Z"
False,"301732_13","DE",346,"1","2025-12-16T21:45:17.032215Z",3283,14.598,"Indeed, the Federal Chancellery seems to be turning a blind eye to a tendency, which is very real within it, to promote inclusive language. A good example of this is the recent report entitled ""A gender perspective in child and youth policy: why and how should we act?"" This report cites as references institutions such as the Kibesuisse Federation or platforms like ciao.ch, because they have notably opted for inclusive, non-binary language.","non_climate","2025-12-16T21:45:17.032215Z"
False,"212316_4","FR",347,"1","2025-12-16T21:45:26.731188Z",3284,9.445,"The commission notes that the ban on online advertising is already part of the SRG concession. It notes that the Federal Council has no intention of changing the current rules. She believes that the Federal Council could renew this ban when it amends its concession, which should take place in 2019.","non_climate","2025-12-16T21:45:26.731188Z"
False,"300134_1","FR",348,"1","2025-12-16T21:45:33.397028Z",3285,6.01,"This brings us to Block 2, the last one, for which eight minority proposals have been submitted.","non_classifiable","2025-12-16T21:45:33.397028Z"
True,"298441_5","FR",349,"1","2025-12-16T22:04:59.512915Z",3286,1165.551,"This complication doesn't really add any value in terms of the tax amount. Obviously, the committee did not discuss the current crisis, but in any case, the question discussed in committee was linked to the fact that it would be very problematic to choose not charging VAT on other taxes as a method of reducing these taxes, because this would complicate the system, whereas the politician can simply decide to act directly on the taxes concerned.","non_climate","2025-12-16T22:04:59.513932Z"
True,"241512_9","DE",350,"1","2025-12-16T22:06:08.297612Z",3287,79.279,"With this in mind, I would ask you to focus on the planning region and on the internal logic and the transport policy logic of this project to ensure timetable stability for this relatively inexpensive project. I think that would be a wise decision, which the majority of the Commission recommends.","non_classifiable","2025-12-30T14:53:34.117333Z"
True,"354672_4","FR",351,"1","2025-12-16T22:06:46.089896Z",3288,44.717000000000006,"They want to add a new layer of taxation to restore so-called social justice. No, it's nothing more and nothing less than a form of legalized theft at the time of inheritance. We cannot give the State the power to once again take wealth from individuals or families who have accumulated it in a perfectly legal manner, and who in so doing are helping to maintain the prosperity of this country.","non_classifiable","2025-12-30T14:53:42.485936Z"
False,"318801_9","FR",352,"1","2025-12-16T22:06:58.349874Z",3289,12.015,"In short, the Federal Council justifies this by explaining that risks must be properly remunerated. In the private life insurance sector, we don't have the same regulations, but they manage to set aside a large enough share to be able to operate and pay dividends to shareholders. This calculation system is clearly detrimental to policyholders, whose pensions are falling.","non_climate","2025-12-16T22:06:58.349874Z"
False,"257512_1","FR",353,"1","2025-12-16T22:07:17.420354Z",3290,18.814,"Thank you for your question, Mrs. Porchet. It's important to understand that when the competent authority carries out checks, it observes, with reference to the list of goods, who the final recipient is and assesses, after consulting the two departments mentioned - the Federal Department of Defense, Civil Protection and Sports and the Federal Department of Foreign Affairs - whether there is a risk that the goods will be used for repressive purposes. Clearly, it is the final recipient who is subject to control, not the country concerned.","non_climate","2025-12-16T22:07:17.420354Z"
True,"324292_15","DE",354,"1","2025-12-16T22:07:37.859499Z",3291,20.199,"With regard to Article 15 paragraph 1, there is an individual motion by Wasserfallen Christian. I ask you to approve the minimum remuneration. We are of the opinion that a minimum remuneration set by the Federal Council represents a benchmark that enables a certain degree of standardization in this area throughout Switzerland. I therefore ask you to reject the individual motion by Mr. Wasserfallen Christian.","non_climate","2025-12-16T22:07:37.859499Z"
True,"306231_7","DE",355,"1","2025-12-16T22:11:50.534522Z",3292,263.911,"That is why I support the biodiversity initiative with the utmost conviction and ask you to do the same.","non_classifiable","2025-12-30T15:24:35.136112Z"
False,"340571_2","DE",356,"1","2025-12-16T22:12:29.720467Z",3293,38.881,"According to the Federal Council, it is the legislator's intention that this maximum amount applies to married couples jointly and not per spouse. In its response to the[SR]motion[SR]of the[SR]WAK-S, it acknowledges that the current practice regarding the deduction of party donations puts married persons at a disadvantage. The Federal Council had already been concerned about the equal treatment of married and unmarried taxpayers when discussing parliamentary initiative 06.463. At the time, it had submitted a contingent motion that would have provided for equal treatment of married and unmarried persons. The Federal Assembly rejected this proposal.","non_climate","2025-12-16T22:12:29.720467Z"
True,"294214_8","FR",357,"1","2025-12-16T22:12:41.653847Z",3294,19.7,"The farming community is not opposed to the debate, aware that standards are designed to evolve. Incentive programs to improve conditions exist and work.","non_classifiable","2025-12-30T14:54:57.114769Z"
True,"211360_8","DE",358,"1","2025-12-16T22:13:18.706951Z",3295,43.743,"2. if the measures adopted at national level show that the reduction target declared upon ratification cannot be achieved, this has no direct consequences for Switzerland, as the Convention does not provide for any direct consequences or sanctions in the event that a state party fails to achieve the target it has set.","climate","2025-12-30T10:08:12.162234Z"
False,"221384_3","FR",359,"1","2025-12-16T22:13:45.784541Z",3296,26.795,"Let's go back to Swiss institutions, sovereign institutions, our own, the rules of the National Council, the first rules of 1850. Well, imagine that in these first regulations, drawn up by our predecessors, article 44 expressly states: ""The reading of speeches is forbidden. Mr. Wermuth, you can see that you are a worthy successor to these precursors, since even some 200 years ago, we didn't like it when a speaker in the gallery read out, in a scholastic manner, a text that had been drafted.","non_classifiable","2025-12-16T22:13:45.784541Z"
True,"201468_8","DE",360,"1","2025-12-16T22:13:49.795511Z",3297,3.657,"We ask you to approve template 1 in this form.","non_classifiable","2025-12-16T22:13:49.795511Z"
True,"347524_14","FR",361,"1","2025-12-16T22:13:56.280217Z",3298,6.21,"I therefore invite you to have the political courage to reject these motions. I therefore invite you to follow the path of reason, which is that of the Federal Council and the committee's minority.","non_classifiable","2025-12-16T22:13:56.281223Z"
True,"250324_2","DE",362,"1","2025-12-16T22:14:34.348421Z",3299,37.836,"Well, what I can at least say - and it is perhaps important that you know this - is that the cantons can impose conditions as part of their concessions if they wish, for example time restrictions. But the Federal Council does not do this; instead, the Federal Council must now implement what you wanted and commissioned it to do. Incidentally, the consultation process was already launched last year. I can't tell you now when it will come into force because it still needs a Federal Council decision.","non_classifiable","2025-12-16T22:14:34.348421Z"
True,"333629_5","FR",363,"1","2025-12-16T22:16:32.955416Z",3300,118.359,"So yes, Switzerland Tourism wants to position Switzerland as the world's most sustainable tourist destination. National Councillor Clivaz, you mentioned the ""Sustainable"" program to be launched in 2021. The concrete measures of this program are, as I said, the promotion of year-round tourism - meaning that people visit Switzerland even during off-peak periods - better management of the flow of visitors who will also visit lesser-known destinations, and an increase in the length of stay of customers, which again helps to improve the CO2 balance per night.","climate","2025-12-16T22:16:32.955416Z"
True,"324487_9","FR",364,"1","2025-12-16T22:16:49.758964Z",3301,16.571,"Therefore, with the complete delegation of vehicle approvals to the ERA, the new railway law not only undermines the Swiss right of organizations of people with disabilities to file complaints but also the Swiss Disability Equality Act.","non_climate","2025-12-16T22:16:49.759964Z"
False,"350855_6","DE",365,"1","2025-12-16T22:16:53.362759Z",3302,3.356,"Thank you if the Commission is really approaching the problem with seriousness and depth.","non_classifiable","2025-12-16T22:16:53.362759Z"
True,"219019_4","DE",366,"1","2025-12-16T22:16:57.034394Z",3303,3.372,"I am therefore happy if you follow the majority of your committee and reject the motion.","non_classifiable","2025-12-16T22:16:57.034394Z"
True,"194875_1","DE",367,"1","2025-12-16T22:17:09.620311Z",3304,12.339,"One of the central points of contention in the settlement of differences is the question of support for hydropower. During the initial consultation, our committee set up a sub-committee to investigate the question of support for hydropower. At that time, it was concluded that no measures were necessary or possible for existing hydropower. However, it was decided to support the expansion of hydropower; the corresponding provision in Article 30 was confirmed by the Council of States.","climate","2025-12-16T22:17:09.620311Z"
False,"229977_1","DE",368,"1","2025-12-16T22:17:25.306138Z",3305,15.424,"Welcome to one of the most complicated flags I've seen in recent months! I don't feel entirely innocent of the fact that we have such a complicated flag, but I'm not the main culprit either. There is another important reason why this is the case: it is a relatively complicated law - that's just the way it is. This is about firearms; it's about ownership and possession and how you handle firearms.","non_climate","2025-12-16T22:17:25.306138Z"
True,"289475_1","DE",369,"1","2025-12-16T22:17:32.190894Z",3306,6.63,"I would like to comment briefly on one of Mr. Engler's points. Of course you hit me with ""unnecessary duplication"". You know from my vote earlier that I don't like this at all in legislation.","non_classifiable","2025-12-16T22:17:32.190894Z"
True,"251962_10","FR",370,"1","2025-12-16T22:17:45.829469Z",3307,27.445,"I would like to thank you for your support for this project, which is intended to help Switzerland's multilingualism achieve a breakthrough on the freeways as well.","non_climate","2025-12-30T10:08:27.645970Z"
False,"316616_4","DE",371,"1","2025-12-16T22:18:13.830145Z",3308,27.714,"In view of this situation, your Commission considers the current practice of the State Secretariat for Migration and the applicable principles, which the SEM has developed together with health professionals and in consultation with the cantons, to be sufficient. Switzerland's flexible practice has also proven its worth. On the one hand, this practice protects the health of the pregnant woman and the unborn child or the mother and the newborn child, and on the other hand, it does justice to the general interest in the effective enforcement of the removal order. The Commission has also taken note of the fact that, according to the SEM, no incidents have occurred with this practice in the last six years.","non_climate","2025-12-16T22:18:13.830145Z"
True,"263455_18","DE",372,"1","2025-12-16T22:19:27.976207Z",3309,73.907,"If we want to create a special regulation for a certain sector and deviate from the constitution and the law - as Council of States member Fässler explained in detail - then we are immediately confronted with other requests. You know the wishes in the cantons, with the quotas that they would like to increase for third-country nationals; this call keeps coming from the catering industry in particular.","non_climate","2025-12-16T22:19:27.976207Z"
False,"232768_1","FR",373,"1","2025-12-16T22:19:44.907897Z",3310,16.677,"You know, I'm lucky enough to be active in quite a few associations and societies, and in all these associations and societies today, there's a desire to increase the proportion of women. The latest example: ten days ago, I stepped down as president of a family allowance fund to make way for a woman we had brought onto the board of directors.","non_climate","2025-12-16T22:19:44.907897Z"
False,"237453_1","DE",374,"1","2025-12-16T22:19:54.175231Z",3311,8.966,"Article 59c paragraph 2 is a clarification by the National Council, which we consider to be correct, as the eligibility for authorization only applies to other countries, but not to the country of origin. In this sense, it has now been clarified.","non_classifiable","2025-12-16T22:19:54.175231Z"
True,"195261_5","DE",375,"1","2025-12-16T22:20:06.093870Z",3312,11.686,"This brings me to the problem of schematic representation. It has to be schematic, otherwise we cannot apply the administrative fine procedure to all these laws. Federal Councillor, how long will it be before the Federal Council requests that we increase the amount of CHF 300? It was very clear in the consultation that this amount should be retained. How long will it be before this question comes up again? And how long will it be, Federal Councillor, before the question of registration is raised in various pieces of legislation?","non_climate","2025-12-16T22:20:06.093870Z"
True,"307733_9","DE",376,"1","2025-12-16T22:20:49.594179Z",3313,43.183,"I am glad that the Grimsel dam can finally be raised thanks to the SVP. And I'm glad that - if you remain so reasonable, but I'm assuming you will - there will only be a solar obligation for the roofs of buildings with a surface area of more than 300 square meters. But you can see that the SVP is prepared to work constructively with you to find a solution and not always torpedo everything. I don't always want to be right, but if we are, then that's the way it is, even if our Cassandra cries are never heard.","climate","2025-12-16T22:20:49.594179Z"
True,"242809_1","DE",377,"1","2025-12-16T22:21:33.810460Z",3314,43.996,"Yes, Mr. Cramer, I agree with you. But sometimes you have to lay down clear legal principles in legislation so that the judges ultimately exercise their discretion, which they actually already have. The practice in this area is that decision-making authorities have often slavishly adhered to the opinions of the Federal Commission for the Protection of Nature and Cultural Heritage. This amendment to the law now makes it clear that such an expert opinion, such a report by the Federal Commission for the Protection of Nature and Cultural Heritage, is only one piece of evidence among many and can, if necessary, be put into perspective by a counter-report.","non_climate","2025-12-16T22:21:33.810460Z"
