paragraph_id,original_text,final_climate,language
279702_8,"Ich komme nochmals zurück auf meine Frage an Herrn Kollege Müller, den Kommissionssprecher. Er mag rapportiert haben, was in der ständerätlichen Kommission oder im Ständerat diskutiert wurde. Aber es ist halt schon so: Wir haben in den letzten Jahren in der Finanzkommission immer wieder über diese Teuerungskorrektur diskutiert, und sie wurde immer wieder durchgesetzt. Sie wurde schon vom Bundesrat vorgeschlagen, und die Kommission hat sich, ich würde jetzt einmal sagen, grossmehrheitlich auch dafür ausgesprochen, dass die Teuerung, wenn keine Teuerung angefallen ist, nicht ausbezahlt wird. Nun soll die Landwirtschaft davon ausgenommen werden. Wir sind der Ansicht, dass der Entscheid bezüglich der Teuerungskorrektur auch heute noch gilt.",0,DE
222398_2,"Dann hat man auf der Grimsel einen neuen Versuch gewagt, was zu einem textlichen Monster geführt hat. Ich muss Ihnen ganz ehrlich sagen, anlässlich dieser Sitzung habe ich den damaligen Text mindestens fünfmal durchgelesen und immer noch nicht begriffen, um was es eigentlich ganz genau gehen soll. So dürfen wir einfach nicht legiferieren. Texte müssen, wenn man sich ein bisschen mit dem Thema auseinandergesetzt hat, einigermassen nachvollziehbar sein. Das war dort nicht der Fall.",0,DE
328821_1,Le Conseil fédéral partage l'avis de l'auteur du postulat selon lequel il faut observer et analyser régulièrement l'évolution du financement des hautes écoles universitaires (HEU) et des hautes écoles spécialisées (HES) afin d'identifier suffisamment tôt d'éventuelles fausses incitations.,0,FR
285926_4,"Nun sagt der Bundesrat in seiner Stellungnahme, das wäre eine neue Bundeskompetenz, wenn man da einschreiten würde. Nun, genau dafür gibt es ja den Bund, dass er, wenn die Kantone sich nicht einig sind, wenn sie den Rank nicht finden, eine Lösung anbieten kann.",0,DE
262743_3,"C'est la raison pour laquelle nous soutiendrons la majorité à l'article 3, qui reprend cet objectif. Nous soutiendrons également le fait que, entre 2021 et 2030, les émissions de gaz à effet de serre devront être réduites d'au moins 35 pour cent en moyenne par rapport à 1990. En outre, nous soutenons la majorité qui veut réaliser au moins 60 pour cent de ces réductions dans notre pays. Cette proportion permettra de renforcer le développement de projets dans notre pays et créera par la même occasion de nouveaux emplois. Aller au-delà, comme l'exigent les minorités Vogler et Girod, n'est à notre avis pas réaliste. N'oublions pas que la réduction des émissions de gaz à effet de serre est un enjeu global, et pas que national, et que trois quarts de notre empreinte carbone est générée à l'étranger.",1,FR
198106_5,"Pour ce qui concerne maintenant la Croatie, l'accord sur la libre circulation doit être étendu - comme on le sait, on l'a entendu - aux ressortissants croates. Le protocole III concernant l'extension à la Croatie a été négocié avec l'Union européenne et a été paraphé le 15 juillet 2013, cela a été dit. La Suisse doit respecter ses engagements européens, elle doit ratifier le protocole le plus vite possible. Le protocole rétablit un traitement égal par la Suisse de tous les Etats membres de l'Union européenne. Si nous ne ratifions pas ce protocole, la Suisse se mettrait en défaut par rapport à l'accord sur la libre circulation de 1999, ce qui, à son tour, entraînerait la possible dénonciation de l'accord par l'une ou l'autre partie.",0,FR
251883_2,"Meine Rückfrage wäre folgende: Was wollen Sie bei der Gewässerökologie machen? Wollen Sie hier keine Verbesserungen mehr? Genau dazu führt es, wenn Sie hier zustimmen.",0,DE
278280_5,"Les travailleurs sont exposés à des produits chimiques toxiques - amiante,[NB]plomb,[NB]mercure,[NB]arsenic,[NB]cadmium -, travaillent souvent sans équipement de protection et on constate une augmentation du risque de maladies à progression lente mais mortelles. Le taux d'accidents mortels est par ailleurs de 2 pour mille, ce qui est six fois plus que dans le domaine de l'extraction minière et fait de cette industrie la plus dangereuse au monde.",1,FR
284651_6,"Le troisième élément est l'amélioration du pilotage et de la surveillance des systèmes d'information. Nous entendons pouvoir améliorer les choses tout en respectant bien sûr l'autonomie des organes d'exécution. Cela signifie plus de flexibilité et, en même temps, plus de stabilité. Cela signifie aussi garantir la sécurité de l'information et la protection des données, notamment aussi concernant l'échange électronique de données, qui sera encouragé et uniformisé, mais qui doit aussi - toujours et encore - garantir la qualité des données et surtout leur protection.",0,FR
352574_5,"La commission de notre conseil a réexaminé la situation le 22 octobre de l'année dernière et a décidé tout de même, par 13 voix contre 10 et 1 abstention, de maintenir la position du Conseil national, soit d'accorder le financement au prorata jusqu'en 2028, tout en précisant qu'ensuite, passé ce délai, le programme Sweeter pourra continuer, mais devra être pleinement intégré au message FRI. La majorité de la commission juge premièrement qu'un crédit pour 12 ans n'est plus compatible avec le monde changeant dans lequel nous vivons. D'autres domaines d'importance qui auraient bien besoin de plus de certitude et de planification doivent vivre avec des périodes de 4 ans, par exemple le message sur l'armée ou celui sur la coopération internationale. Secondement, elle estime que, pour cette période de 4 ans, le crédit devrait être intégré totalement dans le message FRI en tant que treizième projet de loi de financement et ainsi laisser le pilotage et les orientations de ces consortiums aux mains des acteurs du FRI eux-mêmes.",0,FR
312276_5,"Meine Postulatsforderung zielt deshalb weniger auf die umfassenden und natürlich wichtigen Grundlagenarbeiten. Mein Vorstoss möchte einen nächsten Schritt einleiten, nämlich regional angepasste Aktionspläne. Diese sollen sich direkt an die Bevölkerung richten, sensibilisieren und Verhaltensempfehlungen vermitteln. Solche Massnahmen gibt es übrigens bereits. Sie sind nämlich vollständig in der Toolbox für Hitzeschutz aufgeführt, die unser Swiss Tropical and Public Health Institute im Auftrag des BAG erstellt hat.",0,DE
317590_2,"Die Mitte-Fraktion ist sich der Wichtigkeit dieser Vorlage bewusst und begrüsst eine Meldepflicht sowie das NCSC als Meldestelle. Für uns ist eine zentrale, einfache und rasche Umsetzung bei einem Angriff wichtig. Die klare Abgrenzung zwischen kritischen Infrastrukturen und den übrigen Betrieben ist dabei sehr wichtig. Der Kreis der Betroffenen soll bei diesem Gesetz eng gefasst werden.",0,DE
244671_1,"Die SVP-Fraktion unterstützt bei Ziffer I Absatz 1, ""Ersatz von Ausdrücken"", meinen Minderheitsantrag. Die wichtigsten Argumente habe ich bereits vorhin im Rahmen der Begründung meines Minderheitsantrages dargelegt. Ergänzend ist noch Folgendes anzufügen: Die Jagdbanngebiete liegen allesamt in touristisch genutzten Gebieten, namentlich in den Bergregionen. Für diese Bergregionen ist der Tourismus ein zentraler Wirtschaftsfaktor. Eine Beschränkung der Zugänglichkeit ganzer Territorien ist deshalb zu verhindern. Mit der Umbenennung von Jagdbanngebieten in Wildtierschutzgebiete werden unseres Erachtens die Zugangsbeschränkungen weiter verschärft, weil die Gefahr besteht, dass die Nutzungsinteressen gegenüber dem Schutz von wildlebenden Säugetieren und Vögeln in den Hintergrund gedrängt werden.",0,DE
239685_3,"Il faut faire un pas en arrière: le traité de non-prolifération des armes nucléaires conclu en 1968 est pour la Suisse la pierre angulaire de l'ordre nucléaire. Il constitue la base afin de parvenir un jour - le plus tôt possible - à un monde exempt d'armes nucléaires. Le traité repose sur trois piliers: la non-prolifération des armes nucléaires, l'utilisation civile de l'énergie nucléaire et le désarmement nucléaire. Son plus grand succès réside dans la limitation de la prolifération. Je crois qu'on peut dire très ouvertement que ce but a été atteint. La garantie d'accès au nucléaire civil est également un succès: nous utilisons, dans le nucléaire civil, cette technologie sans avoir besoin d'une interdiction.",1,FR
311797_4,"La minorité III (Flach) propose de biffer la lettre c qui demande de ""préserver l'équilibre, sur le plan régional, des populations de gibier"". La majorité de la commission n'a pas jugé nécessaire de biffer cela; elle maintient donc la version du Conseil des Etats.",0,FR
349997_30,"Ich bitte Sie namens der Minderheit, keinen Paradigmenwechsel in unserer Wirtschaftspolitik einzuläuten und nicht leichtsinnig gegen unsere Verfassung zu verstossen. Ich bitte Sie, nicht auf diese Vorlage einzutreten.",0,DE
350345_3,"Ich bitte Sie somit, diesen Antrag zu unterstützen und Artikel 19 Absatz 2 gemäss Entwurf des Bundesrates zu genehmigen.",0,DE
301401_5,"Drittens verlangten wir grössere Handlungsspielräume für einen umweltfreundlichen Warenverkehr, nämlich die Schaffung von rechtlichen Grundlagen für die Regulierung zur Einführung von leistungsabhängigen Abgaben auch für Lieferwagen mit Verbrennungsmotoren. Hier hat der Bundesrat auf einen Bericht des Bundesamtes für Raumentwicklung verwiesen, der kürzlich, d. h. im November 2021, erschienen ist. Auch dieser Bericht ist sehr umfangreich. Wir sind daran, ihn im Hinblick auf unsere seinerzeitige Forderung zu studieren.",1,DE
296883_3,"De qui s'agit-il encore? De jeunes qui ont été déboutés dans le cadre de leur procédure d'asile et qui ne peuvent pas être renvoyés dans leur pays. C'est le cas d'un jeune Irakien d'origine kurde qui ne peut pas être refoulé, ou d'Erythréens qui ont été déboutés, mais qui ne peuvent pas être renvoyés dans leur pays. Or, ces jeunes, quand arrive le moment où il faut commencer un apprentissage, où il faut accomplir une formation duale, ne peuvent pas le faire parce qu'on leur refuse la possibilité d'entrer en apprentissage.",0,FR
334577_3,"Die Debatte passt natürlich sehr gut in die aktuelle Zeit mit der Diskussion um die Wohnungsknappheit. Es wurde erwähnt: Es haben runde Tische stattgefunden, es werden Aktionspläne geschaffen, und ein Plan ist sicher, hier im Bauwesen die Entwicklung nach innen zu erleichtern, dies als ganz wichtiger Grundsatz. Gleichzeitig sollte man aber versuchen, das Kind nicht mit dem Bade auszuschütten, wie man so schön sagt. Ich empfehle Ihnen deshalb schon jetzt, dem Entwurf des Bundesrates zu folgen. Er liegt nämlich schön in der Mitte zwischen einigen Anträgen, die zum Teil etwas weniger weit gehen, und anderen, die, wie der Beschluss des Ständerates, deutlich weiter gehen. Das können wir nachher in der Detailberatung - alle Anträge liegen ja vor - diskutieren.",0,DE
260153_1,"Ich fasse hier nichts an, denn dann muss man nachher hier nichts reinigen.",0,DE
250450_3,"Je reviendrai plus tard brièvement sur le fond, mais j'aimerais préalablement vous dire que ce qui motive le Conseil fédéral à proposer le rejet de la motion Müller Philipp 19.3738, ""Instaurer un congé parental souple et moderne"", est entre autre un élément de procédure. Ce serait en effet terriblement inhabituel d'adopter une motion portant sur un thème qui fait l'objet d'un projet en cours de traitement, entre la dernière élimination des divergences et le vote final. Et nous ne sommes pas certains que l'on stabiliserait ainsi au mieux la situation. Ce que je viens de dire concerne l'élément de nature procédurale.",0,FR
291507_5,"Eine Rückkehr zu stabilen Bundesfinanzen beinhaltet die Beendigung des Krisenmodus. Die Ausserordentlichkeit einer Lage für eine gewisse Zeit darf nicht dazu führen, dass der Bund Massnahmen für viele Jahre am ordentlichen Haushalt vorbei finanziert. Das Gesetz sieht dies nicht vor. Die Gefahr steigt jedoch von Jahr zu Jahr, dass die Schuldenbremse umgangen wird. Deswegen sind Massnahmen im Zusammenhang mit Corona spätestens ab 2023 vollständig in den ordentlichen Haushalt zurückzuführen.",0,DE
337522_1,"Um unsere Klimaziele zu erreichen und die Energiewende zu schaffen, werden wir in den nächsten Jahren deutlich mehr Solarstrom auf unseren Dächern und Fassaden produzieren. Die dafür notwendigen Module kommen heute zu über 80 Prozent aus China. Diese Module werden dort mit staatlicher Unterstützung zu Tiefstpreisen auf den internationalen Markt geworfen und machen auch bei uns die Mehrheit der verbauten Module aus.",1,DE
351236_1,"Ma proposition de minorité est en lien direct avec ma proposition de minorité précédente, relative à l'article 71a. Vu qu'il ne fait plus vraiment sens de la voter, je la retire.",0,FR
279467_14,"Etant donné que le Conseil des Etats et votre conseil ont déjà adopté la motion Zanetti Roberto 20.3625, il est judicieux de poursuivre le traitement de ces propositions dans le cadre de la mise en oeuvre de cette dernière. Votre conseil ayant décidé de modifier les délais, le Conseil des Etats traitera à nouveau la motion lors de la session d'été, après quoi nous pourrons ouvrir une consultation.",0,FR
341261_2,"En d'autres termes, la question des ressources limitées est parfaitement comprise par notre Parlement dans un cadre purement économique, mais lorsqu'il s'agit des ressources naturelles ""il n'y a plus personne"", si vous me passez l'expression. On déploie des processus extraordinairement complexes pour une utilisation économe de nos ressources économiques, ce qui est une bonne chose. Nous avons le budget qui est un immense processus parlementaire que vous connaissez bien, nous avons le frein à l'endettement et j'en passe et des meilleurs, mais lorsqu'il s'agit des ressources naturelles, c'est comme si ces réflexions devenaient subitement sans pertinence, alors que - on le sait - elles le sont tout autant, voire davantage, si on prend en considération les risques immenses que font peser les menaces climatiques et d'effondrement de la biodiversité sur la vie sur terre.",1,FR
313145_1,"Es sind nicht zusätzliche 3,5 Prozent. Diese 3,5 Prozent müssen Teil des Ackerlands sein, damit wir das erreichen, was wir wollen. Wie ich es vorhin ausgeführt habe, wollen wir Nützlinge haben, die Schädlinge bekämpfen. Dann hat man weniger Pestizidverbrauch. Das hilft dem Absenkpfad Pestizide. Darum ist es so wichtig, dass diese Flächen dort angesiedelt sind.",0,DE
267349_32,"La seule question à laquelle vous devrez répondre avec ce projet, et à la session d'hiver lorsque vous devrez décider de la suspension du traitement de la Politique agricole 2022 plus, est la suivante: avons-nous assez d'arguments concrets, suffisamment solides, suffisamment étayés, pour convaincre le peuple et les cantons de rejeter deux textes qui auront des conséquences dramatiques - je pèse mes mots - pour l'agriculture, pour la sécurité de l'approvisionnement de la Suisse, et finalement, à moyen et à long terme, pour les habitants de ce pays? C'est la vraie question que vous devez vous poser aujourd'hui, lorsque vous voterez sur le projet, en ayant déjà en tête, au moment de prendre votre décision, ce que vous allez faire au mois de décembre.",0,FR
335004_15,"Au sujet du projet du Simplon, il a notamment été fait état du développement important, ces dernières années, sur cet axe, du trafic automobile transféré de la route au rail - ceci représente nettement la plus forte progression de tous les points de chargement. Le fait que le transbordement des véhicules à Brigue posait des problèmes sur la route et qu'il n'était pas rare de constater des embouteillages sur la route cantonale parce que la place de chargement était insuffisante a également été pris en compte.",0,FR
219086_4,"Jetzt muss ich aufgrund von konkreten und klaren Informationen einfach sagen: Die SBB bemühen sich wirklich, hier immer eine Lösung zu finden. Wollen wir jetzt diese Aktivitäten stören, indem wir den SBB den Rücken nicht stärken, sondern schwächen und dafür jene stärken, die behaupten, sie gingen hin, aber nie hingehen? Ich bin der Meinung: Nein. Es ist doch nicht so, dass die SBB nur schlecht handeln.",0,DE
327387_3,"Über die Vorlage, die ich Ihnen im Namen der Kommission kurz vorstelle, hat der Bundesrat eine Vernehmlassung durchgeführt. Ziel der Vorlage ist es, eine Halbierung der Treibhausgasemissionen bis im Jahr 2030 zu erreichen. Parallel zur vorliegenden Revision des CO2-Gesetzes hat das Parlament einen indirekten Gegenvorschlag zur Gletscher-Initiative erarbeitet. Dieser Gegenvorschlag, besser bekannt unter dem Namen ""Klima- und Innovationsgesetz"", wurde vom Schweizervolk in diesem Juni mit knapp 60 Prozent Ja-Stimmen deutlich angenommen.",1,DE
354586_6,"Enfin, notre commission demande s'il ne faut pas régler à l'avance la question d'une éventuelle étatisation temporaire de la banque en cas de crise, étant donné qu'on ne peut plus résoudre le problème par le rachat par une plus grande banque. Ces questions devront être examinées; elles sont absolument centrales.",0,FR
296512_1,"Au point où nous en sommes, nous devons effectivement être clairs: n'importe quelle source d'énergie renouvelable doit être favorisée en Suisse. Si vous me posez la question personnellement, je vous répondrai que je suis favorable à l'éolien et à l'énergie hydroélectrique. Vous posez la question, mais le GIEC le dit dans son rapport. Votre question est celle de savoir si, au niveau de la biodiversité, on est prêt à ne rien faire. N'oubliez pas que les deux choses sont liées, que la crise climatique et la crise de la biodiversité vont ensemble. Dans ce sens, nous ne pouvons pas faire des compromis qui laissent de côté la solution de l'une et ne favorisent pas non plus la solution de l'autre.",1,FR
332308_2,"Die Mehrheit der Kommission will diesen Deckel flexibilisieren, vor dem Hintergrund, dass die Projekte in ihrer Initialisierungsphase halt teurer sind. Im Durchschnitt der Jahre 2021 bis 2030 soll der Wert von 5 Rappen aber eingehalten werden. Da muss ich Herrn Bundesrat Rösti sagen: Selbstverständlich kann man das gewährleisten! Ihr Bundesamt sollte gewährleisten können, dass das dann eingehalten wird, sonst müssten wir Sie rügen.",0,DE
248752_2,"Mais prenez les céréales et la farine suisse. Si vous voulez analyser objectivement des produits de boulangerie faits à base d'un mélange de farine suisse et de farine étrangère, que vous savez pertinemment qu'il y a des résidus - dans la tolérance - dans la farine étrangère et que vous contrôlez ensuite l'urine des citoyens qui ont consommé ces pains, quelque part, c'est biaisé. L'information est biaisée si vous ne donnez pas l'information, que je viens de vous donner, qu'en Suisse l'utilisation n'est pas autorisée sur les céréales, donc qu'il n'y a pas de résidus de glyphosate dans la farine suisse. Mangez des produits à base de farine suisse et de farine suisse pure!",0,FR
291430_7,"Le projet, et je dois le souligner de façon appuyée, prévoit d'ailleurs une exception à la gratuité en fixant une limite de 2000 francs pour les situations qui nécessitent un surcroît important de travail. Donc s'il y a une crainte vis-à-vis d'une demande qui serait trop lourde, qui nécessiterait un investissement trop important en termes de temps et de travail, il y aura toujours une possibilité de prélever des émoluments.",0,FR
352484_3,"Pour cela, nous le savons, il faut des moyens, des moyens dont on entend bien souvent dire qu'ils manqueraient; hélas, ajoute-t-on. Eh bien, voilà une bonne nouvelle: l'initiative de la Jeunesse socialiste suisse a trouvé des moyens en taxant les héritiers des grandes fortunes. C'est bien de ces personnes qu'il s'agit et uniquement de ces personnes, puisque nous parlons de la taxation de 50 pour cent de la part des héritages dépassant les 50 millions de francs.",0,FR
302465_14,"Pour toutes ces raisons, au nom du Conseil fédéral, je vous propose de rejeter cette motion.",0,FR
229407_6,"La minorité de la commission considère, quant à elle, que le paquet proposé viole l'égalité de traitement, notamment si on tient compte des détenteurs de véhicules privés qui doivent effectuer de longues distances pour se rendre au travail.",1,FR
289924_1,"Madame la conseillère fédérale, vous avez parlé de la prolongation des objectifs de réduction de la loi sur le CO2 pour éviter des taxes de 200 millions de francs par année. La commission a prolongé les objectifs jusqu'en 2024. Ne pensez-vous pas que pour la sécurité de certains investissements, on pourrait étendre un peu cette prolongation et la fixer à 2026? Serait-ce possible? Cela offrirait une certaine sécurité en vue de l'examen de la prochaine révision de la loi sur le CO2.",1,FR
239326_8,"Afin que chacun soit prêt pour ce vote, nous avons demandé que le dépliant soit totalement remis à jour. Les membres qui sont venus à cette séance avaient reçu auparavant, à la maison, un dépliant parfaitement à jour contenant tous les votes qui avaient eu lieu en commission et toutes les propositions de minorité.",0,FR
269793_1,"Ich habe es in den Ausführungen schon erwähnt, und der Bundesrat hat es in seiner Stellungnahme festgehalten, dass er an einem Aktionsplan gegen die Lebensmittelverschwendung arbeitet. Ich habe vorhin ausgeführt, dass ich das unterstütze; ich unterstütze diesen Aktionsplan. Ich möchte aber noch zusätzlich weitere Elemente aufnehmen. Der Bundesrat hat meines Wissens steuerpolitisch nichts vorgesehen, und ich finde, dass das eben auch berücksichtigt werden müsste.",1,DE
242217_4,"Ce projet de révision de la loi a été accueilli de manière relativement favorable, avec une réserve formulée par le Tribunal fédéral qui, même s'il admet les principales modifications proposées, souhaite par contre de manière instante la suppression du recours constitutionnel subsidiaire.",0,FR
324398_12,"In der Gesamtabstimmung hat die Kommission die Vorlage einstimmig angenommen. Wir hoffen, dass es am Ende auch hier so kommt.",0,DE
231827_1,"Nous n'avons pas peur, Monsieur Roduit, nous avons une stratégie. Ce qui est sûr, c'est que tous les enfants dont nous parlons aujourd'hui au Parlement n'auront jamais l'occasion de voir des Jeux olympiques en Suisse. Malheureusement!",0,FR
319031_1,"La révision de la loi sur laquelle nous nous prononçons aujourd'hui a un historique relativement long que je vais rappeler maintenant, avant de vous présenter, dans un deuxième temps, les principaux points de cette révision.",0,FR
254794_3,"Nach Auffassung der Kommission ist die Nutzung von Energieholz vor allem im Bereich der Prozesswärme auch in der Industrie - das könnten die Milchverarbeitung oder Backprozesse sein, wie wir dort eruieren konnten - und in Kombination mit der Wärme-Kraft-Koppelung effektiv. Insoweit gibt es überhaupt nichts beizufügen. Die Motion nimmt die richtige Stossrichtung auf. Die Kommission hat einzig einen gewissen Vorbehalt bei der Holzstromproduktion angebracht, was die Effektivität betrifft. Das wird dann im Rahmen der Umsetzung zu prüfen sein.",1,DE
257436_1,"J'ai entendu avec beaucoup de plaisir tout à l'heure le porte-parole de langue française du groupe socialiste dire qu'il fallait suivre l'Association suisse des banquiers, Economiesuisse et l'Association suisse d'assurances. Je me dis que ces quatre prochaines années, on va vraiment bien pouvoir collaborer si vous continuez dans cette direction. Vous constaterez aussi, puisque vous nous accusez finalement de nous éloigner de ceux dont nous sommes censés être les suppôts, que nous ne sommes les suppôts de personne. Dans notre parti, nous avons nos idées, et lorsque nous sommes en désaccord avec certains représentants de l'économie, nous faisons valoir nos différences.",0,FR
339910_1,"Unterstützen Sie eine Wirtschaft mit Zukunft statt einer Wirtschaft, die unsere Zukunft untergräbt. Ich habe jetzt so oft gehört, ""Zurück in die Höhlen"" sei quasi das Motto dieser Initiative. Nein! Es ist die Idee der Aufklärung, der Aufbruch des Menschen aus der selbstverschuldeten Unmündigkeit.",0,DE
350647_4,"Les faits sont têtus et les effets indirects de la dynamique de marché européenne sur les PME suisses ont déjà commencé. Ce que les PME exportatrices craignent dans ce domaine, c'est plutôt de ne pas arriver à faire face à la diversité des demandes formulées par leurs partenaires commerciaux. Le statut juridique facultatif est pensé pour leur faciliter la vie, en étant simplifié et harmonisé avec les critères internationaux. Cela doit donc les soulager, au contraire, et réduire les coûts inutiles.",0,FR
200636_1,"Monsieur Girod, je vous ai écouté attentivement. Vous êtes très enthousiaste par rapport à l'arrêt du nucléaire. Mais ne craignez-vous pas que, si l'on suit vos propositions, les Verts n'auront plus aucune raison d'exister et que ce parti va tout simplement disparaître?",1,FR
307280_5,"Gleichzeitig reden wir von Einsparungen. Diese Diskussionen sind schon fast unsäglich. Duschen werden die Menschen weiterhin, lieber heiss als lauwarm - zumindest was meine Person betrifft. Waschmaschinen und Haushaltsgeräte werden weiterhin benötigt. Ich warne in diesem Bereich also vor überhöhten Erwartungen. Der Gesamtstromverbrauch wird signifikant steigen, nicht sinken. Allein durch die Substituierung fossiler Energien stehen wir vor grössten Herausforderungen. Wir haben Ölimporte für 90 Terawattstunden und Gasimporte für rund 30 Terawattstunden Leistung pro Jahr. Das sind Zahlen, die uns zu denken geben müssen. Diese gilt es irgendwo zu substituieren, und das kann ja, wenn es nach der Energiestrategie geht, nur ohne fossile Energien gemacht werden, also über Elektrizität oder Wasserstoff oder was auch immer.",1,DE
244877_4,"Ich habe letzte Woche mit den deutschsprachigen Staaten überlegt, wie wir es Ende Jahr in Chile hinkriegen, dass wir für diese Marktmechanismen mit robusten Regeln nun eine Mehrheit bekommen. Man muss ja dann immer auch eine Mehrheit haben. Wir haben auch besprochen, dass wir, wenn wir das nicht hinkriegen, versuchen, eine Gruppe von Staaten festzulegen, die eben für diese Marktmechanismen ein plurilaterales Abkommen abschliessen, um halt einfach voranzugehen. Das wäre meine Brücke zu Ihrem Postulat: Ich verstehe, dass man in diesem Bereich lieber Sanktionen hätte und lieber auf die anderen zeigen würde. Ich denke, wenn man solche globalen Ziele hat, geht es nicht anders, als dass man einfach versucht, die Staaten mit einzubeziehen.",0,DE
301732_13,"Effectivement, la Chancellerie fédérale semble fermer les yeux sur une tendance, qui en son sein est bien réelle, à promouvoir le langage inclusif. J'en veux pour preuve le récent rapport intitulé ""Perspective de genre dans la politique de l'enfance et de la jeunesse: pourquoi et comment agir?"" Ce rapport cite comme références des institutions telles que la Fédération Kibesuisse ou des plateformes comme ciao.ch, parce qu'elles ont notamment opté pour un langage inclusif et non binaire.",0,DE
212316_4,"La commission relève que l'interdiction de diffuser de la publicité en ligne est déjà inscrite dans le cadre de la concession de la SSR. Elle prend note qu'il n'y a pas de volonté de la part du Conseil fédéral de changer les règles actuelles. Elle estime que le Conseil fédéral pourrait renouveler cette interdiction lors de la modification de la concession, qui devrait avoir lieu en 2019.",0,FR
300134_1,"Nous en sommes donc au bloc 2, le dernier, pour lequel huit propositions de minorité ont été déposées.",0,FR
298441_5,"Cette complication n'apporte pas vraiment de valeur ajoutée en ce qui concerne le montant de la taxe. Evidemment, la commission n'a pas discuté de la crise actuelle, mais de toute façon, la question qui a été discutée en commission était liée au fait qu'il serait très problématique de choisir comme méthode pour réduire ces taxes le fait de ne pas percevoir la TVA sur les autres taxes, parce que cela compliquerait le système, alors que le politique peut simplement décider d'agir directement sur les taxes concernées.",0,FR
241512_9,"In diesem Sinne bitte ich Sie, hier, bei diesem finanziell doch relativ günstigen Projekt, auf die Planungsregion abzustellen sowie auf die innere Logik und die verkehrspolitische Logik dieses Projekts zur Herstellung der Fahrplanstabilität abzustellen. Ich meine, das wäre ein weiser Entscheid, den Ihnen die Mehrheit der Kommission empfiehlt.",0,DE
354672_4,"On voudrait ajouter une nouvelle couche d'imposition pour rétablir une prétendue justice sociale. Non, il s'agit ni plus ni moins d'une forme de vol légalisé au moment de la succession. On ne peut pas donner le pouvoir à l'Etat de prélever, encore une fois, des richesses à des personnes ou à des familles qui les ont accumulées de manière parfaitement légale et qui permettent en cela de maintenir la prospérité de ce pays.",0,FR
318801_9,"En résumé, le Conseil fédéral justifie cela en expliquant qu'il faut rémunérer correctement les risques. Dans les secteurs privés de l'assurance-vie, on n'a pas les mêmes réglementations, mais ils arrivent à se ménager une part suffisamment importante pour pouvoir fonctionner et verser des dividendes aux actionnaires. Ce système de calcul lèse très clairement, surtout aujourd'hui, les assurés dont les rentes sont en baisse.",0,FR
257512_1,"Merci pour la question, Madame Porchet. Il faut bien voir que lorsque l'autorité compétente procède à des contrôles, elle observe, en se référant à la liste des biens, quel est le destinataire final et elle évalue, après avoir consulté les deux départements qui ont été cités - le Département fédéral de la défense, de la protection de la population et des sports et le Département fédéral des affaires étrangères -, s'il y a un risque que les biens soient utilisés à des fins de répression. C'est clairement le destinataire final qui fait l'objet d'un contrôle, pas le pays concerné.",0,FR
324292_15,"Bei Artikel 15 Absatz 1 liegt ein Einzelantrag Wasserfallen Christian vor. Ich bitte Sie, der Minimalvergütung zuzustimmen. Wir sind der Auffassung, dass eine durch den Bundesrat festgelegte Minimalvergütung einen Richtwert darstellt, der schweizweit eine gewisse Vereinheitlichung in diesem Bereich ermöglicht. Deshalb bitte ich Sie, den Einzelantrag Wasserfallen Christian abzulehnen.",0,DE
306231_7,"Darum unterstütze ich die Biodiversitäts-Initiative mit vollster Überzeugung und bitte Sie, es ebenfalls zu tun.",0,DE
340571_2,"Es sei der Wille des Gesetzgebers, dass dieser Maximalbetrag für Ehegatten gemeinsam gilt und nicht pro Ehegatte, so der Bundesrat. Er anerkennt in seiner Antwort auf die[NB]Motion[NB]der[NB]WAK-S, dass mit der geltenden Praxis beim Parteispendenabzug eine Benachteiligung verheirateter Personen bestehe. Bereits im Rahmen der Beratung zur parlamentarischen Initiative 06.463 sei dem Bundesrat die Gleichbehandlung von verheirateten und unverheirateten Steuerpflichtigen ein Anliegen gewesen. Er habe damals einen Eventualantrag gestellt, der eine Gleichbehandlung von Ehegatten und unverheirateten Personen vorgesehen hätte. Die Bundesversammlung lehnte diesen Antrag ab.",0,DE
294214_8,"Le monde agricole ne s'oppose pas au débat, conscient que les normes sont faites pour évoluer. D'ailleurs des programmes incitatifs d'amélioration des conditions existent et fonctionnent.",0,FR
211360_8,"2. Wenn sich aus den innerstaatlich beschlossenen Massnahmen ergibt, dass das mit der Ratifikation deklarierte Reduktionsziel nicht erreicht werden kann, hat dies für die Schweiz keine direkten Folgen, denn das Übereinkommen sieht für den Fall, dass ein Vertragsstaat das von ihm eingegebene Ziel nicht erreicht, weder eine direkte Konsequenz noch irgendwelche Möglichkeiten zur Sanktionierung vor.",1,DE
221384_3,"On va revenir un peu vers les institutions suisses, souveraines, les nôtres, le règlement du Conseil national, le premier règlement de 1850. Eh bien, imaginez-vous que dans ce premier règlement, fait par nos prédécesseurs, à l'article 44 il est dit expressément: ""La lecture d'un discours est interdite."" Monsieur Wermuth, vous voyez que vous êtes le digne successeur de ces précurseurs puisqu'on n'aimait déjà pas, il y a environ 200 ans, qu'un intervenant à la tribune lise, de manière scolaire, un texte qui avait été rédigé.",0,FR
201468_8,"Wir bitten Sie, Vorlage 1 in dieser Form zuzustimmen.",0,DE
